time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.319999999999996,-0.922967521585,-8.09135572543,25.2282490555,5.86369071918,6.26770922663,0.0,-0.742817810129,-7.07073022924,4.01833429309,-0.15418664838,-0.117037689966,0.0,421.68485599135505,420.93362864461966,421.89827917299004,421.5621214842957
4.379999999999995,-0.967308287129,-8.5227536472,25.465318173,5.85485726103,6.26074720284,0.0,-0.734692031853,-7.31015263605,3.88340098717,-0.136054340844,-0.114099597642,0.0,420.61972641353054,420.8612877650622,419.62261589173403,421.1721775654113
4.439999999999993,-1.01093607359,-8.97087913966,25.6989141134,5.846574841,6.25495762516,0.0,-0.718977925434,-7.62806456581,3.9015571935,-0.142336442075,-0.0744208942737,0.0,473.82010422638945,476.8533033672883,474.4623178963543,473.9632747471689
4.499999999999992,-1.05364479855,-9.43636716956,25.9293159985,5.83809459571,6.25056621974,0.0,-0.704310896343,-7.88912700122,3.77774005628,-0.139412886775,-0.0708368687444,0.0,429.5411415981755,429.8406922251576,429.6484111298161,429.8769348609823
4.559999999999991,-1.09547424275,-9.91683878568,26.1503193402,5.82990980348,6.24667224463,0.0,-0.689725524129,-8.12762311799,3.58863665412,-0.131008753311,-0.0550952256937,0.0,407.51633773323107,408.91782136575574,406.1331221357322,406.8672725198289
4.6199999999999894,-1.13624073048,-10.4134315617,26.3631711228,5.82212682375,6.24316797538,0.0,-0.668887838124,-8.42631218562,3.50527817152,-0.12725176843,-0.0660132386209,0.0,446.9999806772147,446.10673918214457,447.6114871075204,447.90192810284674
4.679999999999988,-1.17577702569,-10.9272599424,26.5690694262,5.81490326027,6.2389633784,0.0,-0.648688732457,-8.70225653465,3.35722481801,-0.109355448698,-0.0797771345822,0.0,427.2627889806845,426.08332656392,425.8982577204446,427.4126471916372
4.739999999999987,-1.2139932593,-11.4582698184,26.7667810021,5.80874366803,6.23418391254,0.0,-0.624818966124,-8.99896052505,3.2322282332,-0.0918361379542,-0.0794202324381,0.0,436.5863766165478,436.61094781097114,436.61541483302125,438.06548658664013
4.799999999999986,-1.25052097115,-12.0089325301,26.9600515718,5.80308361255,6.22910726122,0.0,-0.592347975642,-9.35710160354,3.20849249433,-0.0998635006198,-0.0977986840976,0.0,474.7170413609427,473.29879869053786,474.96475742121686,474.3415964704436
4.859999999999984,-1.28504879703,-12.5808762499,27.1509107074,5.79678156512,6.22278070254,0.0,-0.558074505916,-9.70843329199,3.15191884239,-0.118152395559,-0.128638559931,0.0,468.1819817097523,465.76593049833815,467.8256442390379,466.3897834873963
4.919999999999983,-1.31748283603,-13.173486346,27.336977317,5.78979798835,6.2157237063,0.0,-0.522478747684,-10.0461317206,3.0488802908,-0.113090735644,-0.101656922178,0.0,453.37011125644324,455.52087364348927,454.82674641174185,455.22027289635605
4.979999999999982,-1.34767739663,-13.7865133046,27.51652038,5.78275447337,6.20999036169,0.0,-0.483555469876,-10.3890267896,2.93444330758,-0.127784001142,-0.085529141796,0.0,453.58143716281603,454.8674794163618,454.63353926171595,453.4421878810532
5.0399999999999805,-1.37521325181,-14.4218497721,27.6917102312,5.7747940956,6.20510501346,0.0,-0.433915986155,-10.7895980509,2.90296153975,-0.144871706981,-0.0742702158839,0.0,485.84092947672866,486.67979039398716,486.4785475729242,485.1822335828539
